SERIALNUMBER METERNO IPADDRV6 SERVLOC LATITUDE LONGITUDE
1681953948 M1681953948    
2155154863 80750DAF fda0::72:1c:6400:8075:daf   
1680690170 M1680690170    
2155167959 M2155167959 fda0::30:1c:6404:8075:40d7   
1680576778 M1680576778    
1681971565 1681971565    
2155286669 8077108D fda0::11:1c:6400:8077:108d   
1681944399 M1681944399    
2155167088 80753D70 fda0::37:1c:6400:8075:3d70   
1681947880 M1681947880    
1680478203 M1680478203    
1680548499 M1680548499    
2155290169 80771E39 fda0::85:1c:6400:8077:1e39   
2153841569 M2153841569 fda0::168:1c:6404:8061:3a1   
2153842563 80610783 fda0::33:1c:6400:8061:783   
2155291980 8077254C fda0::11a:1c:6400:8077:254c   
1680688893 1680688893    
2155286802 80771112 fda0::3a:1c:6400:8077:1112   
2153855933 80613BBD fda0::5f:1c:6400:8061:3bbd   
2155288979 80771993 fda0::164:1c:6400:8077:1993   
2153857035 8061400B fda0::44:1c:6400:8061:400b   
2155294482 80772F12 fda0::97:1c:6400:8077:2f12   
2155286356 80770F54 fda0::f4:1c:6400:8077:f54   
2155287231 807712BF fda0::13:1c:6400:8077:12bf   
1679430002 1679430002    
2155162010 8075299A fda0::11c:1c:6400:8075:299a   
2155288144 80771650 fda0::11c:1c:6400:8077:1650   
2153842721 80610821 fda0::fd:1c:6400:8061:821   
2155294410 80772ECA fda0::72:1c:6400:8077:2eca   
2153842030 M2153842030 fda0::18f:1c:6405:8061:56e   
2155162052 807529C4 fda0::160:1c:6400:8075:29c4   
2155287062 80771216 fda0::63:1c:6400:8077:1216   
2155168717 807543CD fda0::111:1c:6400:8075:43cd   
2155294970 807730FA fda0::ba:1c:6400:8077:30fa   
2155294402 80772EC2 fda0::123:1c:6400:8077:2ec2   
2153844145 80610DB1 fda0::8e:1c:6400:8061:db1   
2155291016 80772188 fda0::95:1c:6400:8077:2188   
1679395609 1679395609    
2155290210 80771E62 fda0::e2:1c:6400:8077:1e62   
2152927815 2152927815    
2152926618 2152926618    
2153842336 806106A0 fda0::f6:1c:6400:8061:6a0   
2153856718 80613ECE fda0::1c:1c:6400:8061:3ece   
2155289760 80771CA0 fda0::b4:1c:6400:8077:1ca0   
2153856782 80613F0E fda0::118:1c:6400:8061:3f0e   
2155167523 80753F23 fda0::15:1c:6400:8075:3f23   
2155290894 8077210E fda0::61:1c:6400:8077:210e   
2152926624 2152926624    
1680593366 1680593366    
2155290038 80771DB6 fda0::cb:1c:6400:8077:1db6   
1680808136 1680808136    
2153851072 806128C0 fda0::81:1c:6400:8061:28c0   
2152927838 2152927838    
2155288984 80771998 fda0::72:1c:6400:8077:1998   
1681933719 M1681933719    
2155194703 8075A94F fda0::9b:1c:6400:8075:a94f   
2155288010 807715CA fda0::12a:1c:6400:8077:15ca   
1680688932 M1680688932    
1681952375 M1681952375    
1680808163 M1680808163    
1680688878 M1680688878    
1680626664 M1680626664    
2155289641 80771C29 fda0::1cf:1c:6400:8077:1c29   
1680688945 M1680688945    
1681952341 M1681952341    
1681974801 M1681974801    
2155287516 807713DC fda0::86:1c:6400:8077:13dc   
2155287462 807713A6 fda0::4f:1c:6400:8077:13a6   
1680580977 M1680580977    
2155288555 807717EB fda0::75:1c:6400:8077:17eb   
2155198436 8075B7E4 fda0::9c:1c:6400:8075:b7e4   
2155287931 8077157B fda0::d5:1c:6400:8077:157b   
1680688916 M1680688916    
2155165816 M2155165816 fda0::69:1c:6405:8075:3878   
2155198841 8075B979 fda0::9c:1c:6400:8075:b979   
1680576838 M1680576838    
1681951456 M1681951456    
2155162004 80752994 fda0::5:0:0:8075:2994   
1680688870 M1680688870    
1680576792 M1680576792    
2155286522 80770FFA fda0::d8:1c:6400:8077:ffa   
2155168257 80754201 fda0::170:1c:6400:8075:4201   
2155287949 8077158D fda0::19a:1c:6400:8077:158d   
1680478349 M1680478349    
2155292289 80772681 fda0::100:1c:6400:8077:2681   
1679429946 1679429946    
1679427424 1679427424    
2155292014 8077256E fda0::af:1c:6400:8077:256e   
2155292037 80772585 fda0::ba:1c:6400:8077:2585   
2155291142 80772206 fda0::104:1c:6400:8077:2206   
1679395606 1679395606    
1680666498 1680666498    
2153843822 M2153843822 fda0::174:1c:6405:8061:c6e   
2155294143 80772DBF fda0::118:1c:6400:8077:2dbf   
2155289092 80771A04 fda0::11b:1c:6400:8077:1a04   
2155168255 807541FF fda0::8f:1c:6400:8075:41ff   
2152927814 2152927814    
2153842952 80610908 fda0::33:1c:6400:8061:908   
2155168181 807541B5 fda0::13:1c:6400:8075:41b5   
2155294080 80772D80 fda0::31:1c:6400:8077:2d80   
2155168693 807543B5 fda0::16:1c:6400:8075:43b5   
2155289222 80771A86 fda0::186:1c:6400:8077:1a86   
2155289942 80771D56 fda0::143:1c:6400:8077:1d56   
2155291090 807721D2 fda0::11a:1c:6400:8077:21d2   
2155290878 807720FE fda0::16:1c:6400:8077:20fe   
2155290213 80771E65 fda0::f0:1c:6400:8077:1e65   
1681953956 M1681953956    
1682102936 M1682102936    
2152927839 2152927839    
1679395571 1679395571    
2155289125 80771A25 fda0::72:1c:6400:8077:1a25   
1679511552 1679511552    
2155165226 8075362A fda0::8a:1c:6400:8075:362a   
2155166170 807539DA fda0::15:1c:6400:8075:39da   
1681938536 1681938536    
2152926621 2152926621    
1679429960 1679429960    
2152927819 2152927819    
1679395574 1679395574    
1679794416 1679794416    
1679427385 1679427385    
1680593347 1680593347    
2153842966 80610916 fda0::1b6:1c:6400:8061:916   
1681949659 1681949659    
2155293901 80772CCD fda0::e5:1c:6400:8077:2ccd   
1679583518 1679583518    
1679395597 1679395597    
2155200729 8075C0D9 fda0::86:1c:6400:8075:c0d9   
2155167888 80754090 fda0::fe:1c:6400:8075:4090   
1680593334 M1680593334    
1681974657 M1681974657    
1680478320 M1680478320    
1680478232 M1680478232    
2155162188 M2155162188 fda0::27:1c:6404:8075:2a4c   
1680368883 M1680368883    
1680672106 M1680672106    
2155289631 80771C1F fda0::1d:1c:6400:8077:1c1f   
2155287218 807712B2 fda0::5e:1c:6400:8077:12b2   
1680822795 M1680822795    
1680758652 M1680758652    
1682022178 M1682022178    
1681938577 M1681938577    
1680688882 M1680688882    
2155165426 807536F2 fda0::b0:1c:6400:8075:36f2   
2155166212 80753A04 fda0::f:1c:6400:8075:3a04   
1681948280 M1681948280    
2155287682 M2155287682 fda0::8e:1c:6404:8077:1482   
1681952350 M1681952350    
2155168531 80754313 fda0::134:1c:6400:8075:4313   
1680576799 M1680576799    
1679223131 1679223131    
2152926619 2152926619    
2152927834 2152927834    
1679427356 1679427356    
1679427384 1679427384    
2153844915 M2153844915 fda0::173:1c:6405:8061:10b3   
2155294237 80772E1D fda0::12a:1c:6400:8077:2e1d   
2155293499 80772B3B fda0::15:1c:6400:8077:2b3b   
2155287238 807712C6 fda0::1d:1c:6400:8077:12c6   
1681917794 1681917794    
1679501093 1679501093    
2152926615 2152926615    
2155289152 80771A40 fda0::11a:1c:6400:8077:1a40   
2155167907 807540A3 fda0::147:1c:6400:8075:40a3   
2155168215 807541D7 fda0::191:1c:6400:8075:41d7   
2155168417 807542A1 fda0::144:1c:6400:8075:42a1   
2153849594 806122FA fda0::75:1c:6400:8061:22fa   
2155289263 80771AAF fda0::1b8:1c:6400:8077:1aaf   
2155289309 80771ADD fda0::8a:1c:6400:8077:1add   
2155167068 80753D5C fda0::15:1c:6400:8075:3d5c   
2153841411 80610303 fda0::1c0:1c:6400:8061:303   
2155154626 80750CC2 fda0::160:1c:6400:8075:cc2   
2155286390 80770F76 fda0::3a:1c:6400:8077:f76   
2155289730 80771C82 fda0::1ba:1c:6400:8077:1c82   
2155294974 807730FE fda0::b3:1c:6400:8077:30fe   
2153847077 M2153847077 fda0::117:1c:6404:8061:1925   
2155291154 80772212 fda0::23:1c:6400:8077:2212   
1679511498 1679511498    
1680758648 1680758648    
2155294054 80772D66 fda0::1b6:1c:6400:8077:2d66   
2155294935 807730D7 fda0::b7:1c:6400:8077:30d7   
1679506855 1679506855    
2153840666 8061001A fda0::15d:1c:6400:8061:1a   
2153842946 80610902 fda0::fe:1c:6400:8061:902   
2155292136 807725E8 fda0::140:1c:6400:8077:25e8   
2153842073 80610599 fda0::72:1c:6400:8061:599   
2155294572 80772F6C fda0::ba:1c:6400:8077:2f6c   
2153841884 806104DC fda0::c7:1c:6400:8061:4dc   
2155288133 80771645 fda0::9d:1c:6400:8077:1645   
1679429927 1679429927    
2155294105 80772D99 fda0::c6:1c:6400:8077:2d99   
1679395544 1679395544    
1680668643 M1680668643    
1680593337 1680593337    
1679420095 1679420095    
2152926622 2152926622    
2155197306 8075B37A fda0::31:1c:6400:8075:b37a   
1681971482 M1681971482    
1680702196 M1680702196    
2155162167 80752A37 fda0::af:1c:6400:8075:2a37   
1680688048 M1680688048    
1682106354 M1682106354    
2155168622 8075436E fda0::37:1c:6400:8075:436e   
1680690172 M1680690172    
1680668672 M1680668672    
2155200698 8075C0BA fda0::12a:1c:6400:8075:c0ba   
1680660453 M1680660453    
2155199057 8075BA51 fda0::9c:1c:6400:8075:ba51   
2155168211 807541D3 fda0::97:1c:6400:8075:41d3   
2155162147 80752A23 fda0::71:1c:6400:8075:2a23   
1680808095 1680808095    
2155292206 8077262E fda0::1d:1c:6400:8077:262e   
1682514355 1682514355    
2155288862 8077191E fda0::14c:1c:6400:8077:191e   
1679395558 1679395558    
2155289881 80771D19 fda0::86:1c:6400:8077:1d19   
2155168690 807543B2 fda0::15:1c:6400:8075:43b2   
2155168497 807542F1 fda0::29:1c:6400:8075:42f1   
2155294179 80772DE3 fda0::12a:1c:6400:8077:2de3   
2153849590 806122F6 fda0::11a:1c:6400:8061:22f6   
2155288245 807716B5 fda0::e1:1c:6400:8077:16b5   
1679511496 1679511496    
2155291949 8077252D fda0::ff:1c:6400:8077:252d   
2155292124 807725DC fda0::19e:1c:6400:8077:25dc   
2155289034 807719CA fda0::a7:1c:6400:8077:19ca   
1679395530 1679395530    
2155289625 80771C19 fda0::191:1c:6400:8077:1c19   
2155286412 80770F8C fda0::e0:1c:6400:8077:f8c   
2153844905 M2153844905 fda0::1b1:1c:6405:8061:10a9   
1679395591 1679395591    
2155287233 807712C1 fda0::12a:1c:6400:8077:12c1   
1681935408 1681935408    
2152927810 2152927810    
2152927822 2152927822    
2153849946 8061245A fda0::12a:1c:6400:8061:245a   
2152926620 2152926620    
1679427409 1679427409    
2153856807 80613F27 fda0::162:1c:6400:8061:3f27   
2153842172 806105FC fda0::f7:1c:6400:8061:5fc   
2153856543 80613E1F fda0::15:1c:6400:8061:3e1f   
2152927809 2152927809    
1679395572 1679395572    
2155289984 80771D80 fda0::2b:1c:6400:8077:1d80   
2155292467 80772733 fda0::55:1c:6400:8077:2733   
1679427425 1679427425    
2153856906 80613F8A fda0::195:1c:6400:8061:3f8a   
2155291997 8077255D fda0::72:1c:6400:8077:255d   
2153911756 806215CC fda0::b9:1c:6400:8062:15cc   
2153911567 8062150F fda0::164:1c:6400:8062:150f   
2153842557 8061077D fda0::ff:1c:6400:8061:77d   
2155168665 80754399 fda0::87:1c:6400:8075:4399   
2155291870 807724DE fda0::b5:1c:6400:8077:24de   
2152926613 2152926613    
2155292077 807725AD fda0::24:1c:6400:8077:25ad   
2155287429 80771385 fda0::60:1c:6400:8077:1385   
2153920292 80623724 fda0::72:1c:6400:8062:3724   
2155288747 807718AB fda0::1c7:1c:6400:8077:18ab   
1680702231 M1680702231    
1681974653 M1681974653    
1680702188 M1680702188    
2155168399 8075428F fda0::40:1c:6400:8075:428f   
2155287502 807713CE fda0::144:1c:6400:8077:13ce   
2155197449 8075B409 fda0::122:1c:6400:8075:b409   
1681974684 M1681974684    
1680668668 M1680668668    
1680688842 M1680688842    
2155287521 807713E1 fda0::85:1c:6400:8077:13e1   
2155287207 807712A7 fda0::d7:1c:6400:8077:12a7   
2155171786 80754FCA fda0::63:1c:6400:8075:4fca   
1680702187 M1680702187    
1680612888 M1680612888    
1680689574 M1680689574    
1680688896 M1680688896    
1680478237 M1680478237    
2153842409 806106E9 fda0::15e:1c:6400:8061:6e9   
1679395615 1679395615    
2155288876 8077192C fda0::b4:1c:6400:8077:192c   
1679501092 1679501092    
1679506843 1679506843    
2153841845 806104B5 fda0::15d:1c:6400:8061:4b5   
2155167709 80753FDD fda0::6a:1c:6400:8075:3fdd   
2155286287 80770F0F fda0::ae:1c:6400:8077:f0f   
1679427408 1679427408    
1679508788 1679508788    
2155288866 80771922 fda0::64:1c:6400:8077:1922   
2155289768 80771CA8 fda0::6e:1c:6400:8077:1ca8   
1680580949 1680580949    
2153841408 80610300 fda0::fd:1c:6400:8061:300   
2155286479 80770FCF fda0::3a:1c:6400:8077:fcf   
2153857044 80614014 fda0::9c:1c:6400:8061:4014   
1679395626 1679395626    
2155290852 807720E4 fda0::1b:1c:6400:8077:20e4   
1681973452 1681973452    
2155286475 80770FCB fda0::61:1c:6400:8077:fcb   
1679500995 1679500995    
2155288246 807716B6 fda0::116:1c:6400:8077:16b6   
2155288153 80771659 fda0::11c:1c:6400:8077:1659   
2155286510 80770FEE fda0::16:1c:6400:8077:fee   
2155294965 807730F5 fda0::ed:1c:6400:8077:30f5   
2155292137 807725E9 fda0::c6:1c:6400:8077:25e9   
2155294370 80772EA2 fda0::88:1c:6400:8077:2ea2   
2155294499 80772F23 fda0::b6:1c:6400:8077:2f23   
2152927848 2152927848    
1681938549 1681938549    
1679511504 1679511504    
2153857028 80614004 fda0::a5:1c:6400:8061:4004   
2153916786 80622972 fda0::72:1c:6400:8062:2972   
2155294821 80773065 fda0::bc:1c:6400:8077:3065   
2152927833 2152927833    
2153920438 806237B6 fda0::c8:1c:6400:8062:37b6   
1680700345 M1680700345    
2152927835 2152927835    
1680593687 M1680593687    
1680580955 M1680580955    
2155162145 80752A21 fda0::1d:1c:6400:8075:2a21   
2155171723 80754F8B fda0::ad:1c:6400:8075:4f8b   
2155171800 80754FD8 fda0::15:1c:6400:8075:4fd8   
1681952333 M1681952333    
1680580951 M1680580951    
1680690131 M1680690131    
1680597273 M1680597273    
1681952385 M1681952385    
1681971501 M1681971501    
1680614347 M1680614347    
1681938567 M1681938567    
1682022179 M1682022179    
1681952383 M1681952383    
2155288789 807718D5 fda0::15:1c:6400:8077:18d5   
1681949655 M1681949655    
2155165808 M2155165808 fda0::54:1c:6404:8075:3870   
2155162146 80752A22 fda0::64:1c:6400:8075:2a22   
1680597281 M1680597281    
1681974805 M1681974805    
2155198875 8075B99B fda0::131:1c:6400:8075:b99b   
2155167544 80753F38 fda0::72:1c:6400:8075:3f38   
1680702173 M1680702173    
2155168462 807542CE fda0::17:1c:6400:8075:42ce   
2007 -80754F9A2007 fda0::13:1c:6400:8075:4f9a   
2155162021 807529A5 fda0::198:1c:6400:8075:29a5   
2155166137 807539B9 fda0::29:1c:6400:8075:39b9   
1680702238 M1680702238    
1680626669 M1680626669    
2155287562 8077140A fda0::ef:1c:6400:8077:140a   
1680688919 M1680688919    
2155290205 80771E5D fda0::88:1c:6400:8077:1e5d   
1681964991 1681964991    
2155286301 80770F1D fda0::119:1c:6400:8077:f1d   
2153842332 8061069C fda0::9a:1c:6400:8061:69c   
2153842739 80610833 fda0::1cb:1c:6400:8061:833   
1679223093 1679223093    
2155286694 807710A6 fda0::140:1c:6400:8077:10a6   
2153844142 80610DAE fda0::15d:1c:6400:8061:dae   
2155290109 80771DFD fda0::2c:1c:6400:8077:1dfd   
2155290173 80771E3D fda0::8a:1c:6400:8077:1e3d   
2155294440 80772EE8 fda0::1ba:1c:6400:8077:2ee8   
2152926611 2152926611    
2155286815 8077111F fda0::44:1c:6400:8077:111f   
2155288939 8077196B fda0::1d:1c:6400:8077:196b   
2153856929 80613FA1 fda0::9c:1c:6400:8061:3fa1   
2155294020 80772D44 fda0::163:1c:6400:8077:2d44   
1679506844 1679506844    
2155292046 8077258E fda0::55:1c:6400:8077:258e   
2153849991 80612487 fda0::fd:1c:6400:8061:2487   
1681965002 1681965002    
2155286922 M2155286922 fda0::1aa:1c:6405:8077:118a   
1680808155 1680808155    
2155289774 80771CAE fda0::65:1c:6400:8077:1cae   
2155286355 80770F53 fda0::b2:1c:6400:8077:f53   
2155165280 80753660 fda0::132:1c:6400:8075:3660   
1679427325 1679427325    
2155290176 80771E40 fda0::33:1c:6400:8077:1e40   
2153842031 M2153842031 fda0::178:1c:6404:8061:56f   
1679430005 1679430005    
1681948291 1681948291    
2155286851 80771143 fda0::5d:1c:6400:8077:1143   
1682021594 M1682021594    
2155286983 M2155286983 fda0::108:1c:6404:8077:11c7   
2155288014 807715CE fda0::3a:1c:6400:8077:15ce   
1681971491 M1681971491    
1681952378 M1681952378    
1680808135 M1680808135    
1680688085 M1680688085    
2155287491 807713C3 fda0::86:1c:6400:8077:13c3   
1681949684 M1681949684    
1681933722 M1681933722    
2155165819 M2155165819 fda0::6f:1c:6404:8075:387b   
1682022142 M1682022142    
2155162025 807529A9 fda0::1d2:1c:6400:8075:29a9   
1680808205 M1680808205    
1680598366 M1680598366    
1680700344 M1680700344    
1680702235 M1680702235    
2155286633 80771069 fda0::83:1c:6400:8077:1069   
2155286852 80771144 fda0::1ca:1c:6400:8077:1144   
2155291989 80772555 fda0::100:1c:6400:8077:2555   
2153842965 80610915 fda0::81:1c:6400:8061:915   
2155286889 M2155286889 fda0::10f:1c:6404:8077:1169   
2155286824 80771128 fda0::cb:1c:6400:8077:1128   
2155289230 80771A8E fda0::33:1c:6400:8077:1a8e   
2155290228 80771E74 fda0::16:1c:6400:8077:1e74   
2155287066 8077121A fda0::31:1c:6400:8077:121a   
2155168331 8075424B fda0::147:1c:6400:8075:424b   
2153842380 806106CC fda0::fe:1c:6400:8061:6cc   
1681952334 1681952334    
1680597250 1680597250    
2155290132 80771E14 fda0::64:1c:6400:8077:1e14   
2155288244 807716B4 fda0::5e:1c:6400:8077:16b4   
1679395604 1679395604    
2153852034 80612C82 fda0::47:1c:6400:8061:2c82   
1679395601 1679395601    
2155167921 807540B1 fda0::61:1c:6400:8075:40b1   
2155286858 8077114A fda0::72:1c:6400:8077:114a   
2153849583 806122EF fda0::1b6:1c:6400:8061:22ef   
2153844919 M2153844919 fda0::1a3:1c:6404:8061:10b7   
1679427426 1679427426    
2155294117 80772DA5 fda0::4e:1c:6400:8077:2da5   
1679427440 1679427440    
1679583517 1679583517    
2153842033 M2153842033 fda0::1a7:1c:6404:8061:571   
2153909921 80620EA1 fda0::7d:1c:6400:8062:ea1   
2153911663 8062156F fda0::1d:1c:6400:8062:156f   
2155292447 8077271F fda0::12a:1c:6400:8077:271f   
2152927826 2152927826    
2152927820 2152927820    
1679506859 1679506859    
2155294976 80773100 fda0::10a:1c:6400:8077:3100   
2155293900 80772CCC fda0::72:1c:6400:8077:2ccc   
2152927829 2152927829    
1680808189 1680808189    
1679583489 1679583489    
1679427377 1679427377    
1679427370 1679427370    
1682514357 1682514357    
2155292128 807725E0 fda0::14b:1c:6400:8077:25e0   
2153844908 M2153844908 fda0::18d:1c:6404:8061:10ac   
1679395625 1679395625    
1679420106 1679420106    
2153911642 8062155A fda0::1c8:1c:6400:8062:155a   
1679500992 1679500992    
2152927807 2152927807    
2155289151 80771A3F fda0::72:1c:6400:8077:1a3f   
1680820413 M1680820413    
2155287548 807713FC fda0::66:1c:6400:8077:13fc   
2155286938 M2155286938 fda0::107:1c:6405:8077:119a   
1681971477 M1681971477    
2155288750 807718AE fda0::193:1c:6400:8077:18ae   
1680688926 M1680688926    
2155286961 M2155286961 fda0::3c:1c:6404:8077:11b1   
1680808099 M1680808099    
2155166178 807539E2 fda0::13:1c:6400:8075:39e2   
1681952346 M1681952346    
1680591956 M1680591956    
2155168241 807541F1 fda0::88:1c:6400:8075:41f1   
1680548470 M1680548470    
1681971486 M1681971486    
1680576810 M1680576810    
1680478201 M1680478201    
1680582014 M1680582014    
1680808199 M1680808199    
1680690137 M1680690137    
1681952343 M1681952343    
2155291828 807724B4 fda0::100:1c:6400:8077:24b4   
1679506869 1679506869    
2155286335 80770F3F fda0::16c:1c:6400:8077:f3f   
1679511522 1679511522    
1679395585 1679395585    
1679395631 1679395631    
1681953942 1681953942    
2153856801 80613F21 fda0::92:1c:6400:8061:3f21   
2153843800 M2153843800 fda0::138:1c:6404:8061:c58   
1682514359 1682514359    
2153844911 M2153844911 fda0::13f:1c:6404:8061:10af   
2155288666 8077185A fda0::9a:1c:6400:8077:185a   
2153856437 80613DB5 fda0::bf:1c:6400:8061:3db5   
1679501008 1679501008    
2153842863 806108AF fda0::18c:1c:6400:8061:8af   
2155289314 80771AE2 fda0::9d:1c:6400:8077:1ae2   
2155287274 807712EA fda0::d3:1c:6400:8077:12ea   
2155287261 807712DD fda0::ff:1c:6400:8077:12dd   
1679395616 1679395616    
2155286611 80771053 fda0::145:1c:6400:8077:1053   
2155287301 80771305 fda0::55:1c:6400:8077:1305   
1679395556 1679395556    
2155292109 807725CD fda0::89:1c:6400:8077:25cd   
2155294135 80772DB7 fda0::2e:1c:6400:8077:2db7   
2153842770 80610852 fda0::162:1c:6400:8061:852   
2155168362 8075426A fda0::15f:1c:6400:8075:426a   
1681933736 1681933736    
2153842377 806106C9 fda0::bf:1c:6400:8061:6c9   
1679395566 1679395566    
1679501004 1679501004    
1680828377 1680828377    
2153842935 806108F7 fda0::a5:1c:6400:8061:8f7   
1679395600 1679395600    
1679506854 1679506854    
1679395605 1679395605    
2155294221 80772E0D fda0::e0:1c:6400:8077:2e0d   
1680593312 M1680593312    
2155287676 M2155287676 fda0::83:1c:6404:8077:147c   
1681971557 M1681971557    
1681935388 M1681935388    
1680478355 M1680478355    
2155162001 80752991 fda0::17b:1c:6400:8075:2991   
1680576808 M1680576808    
1680580969 M1680580969    
2155171717 80754F85 fda0::13b:1c:6400:8075:4f85   
1680478193 M1680478193    
2155171726 80754F8E fda0::83:1c:6400:8075:4f8e   
1681917764 M1681917764    
1681948313 M1681948313    
1681951455 M1681951455    
2155287968 807715A0 fda0::b2:1c:6400:8077:15a0   
2155167884 8075408C fda0::124:1c:6400:8075:408c   
1681974681 M1681974681    
1681926766 M1681926766    
1681971492 M1681971492    
2155287436 8077138C fda0::f9:1c:6400:8077:138c   
1680576812 M1680576812    
1680820374 M1680820374    
2155287589 80771425 fda0::9d:1c:6400:8077:1425   
1681953951 M1681953951    
1681949658 M1681949658    
2155168085 80754155 fda0::97:1c:6400:8075:4155   
2155168071 80754147 fda0::13e:1c:6400:8075:4147   
2155286898 M2155286898 fda0::112:1c:6404:8077:1172   
2155291027 80772193 fda0::30:1c:6400:8077:2193   
2155292231 80772647 fda0::ec:1c:6400:8077:2647   
1682511949 1682511949    
1679501086 1679501086    
2155294283 80772E4B fda0::7d:1c:6400:8077:2e4b   
1681938127 1681938127    
1679395567 1679395567    
2153842714 8061081A fda0::13f:1c:6400:8061:81a   
2155292029 8077257D fda0::123:1c:6400:8077:257d   
2155286865 80771151 fda0::196:1c:6400:8077:1151   
2155167431 80753EC7 fda0::5d:1c:6400:8075:3ec7   
2155289264 80771AB0 fda0::d8:1c:6400:8077:1ab0   
2155289693 80771C5D fda0::1d:1c:6400:8077:1c5d   
2153849934 8061244E fda0::4f:1c:6400:8061:244e   
2155291825 807724B1 fda0::15:1c:6400:8077:24b1   
2155289600 80771C00 fda0::89:1c:6400:8077:1c00   
2153842302 8061067E fda0::c7:1c:6400:8061:67e   
2155286516 80770FF4 fda0::c7:1c:6400:8077:ff4   
2153857089 80614041 fda0::ea:1c:6400:8061:4041   
2155290217 80771E69 fda0::86:1c:6400:8077:1e69   
2152926612 2152926612    
2155159175 80751E87 fda0::15:1c:6400:8075:1e87   
2155167889 80754091 fda0::15:1c:6400:8075:4091   
2155168535 80754317 fda0::e1:1c:6400:8075:4317   
2155289599 80771BFF fda0::98:1c:6400:8077:1bff   
1681974671 1681974671    
2153856529 80613E11 fda0::195:1c:6400:8061:3e11   
1679395618 1679395618    
2155168043 8075412B fda0::72:1c:6400:8075:412b   
1679427400 1679427400    
2153920443 806237BB fda0::f1:1c:6400:8062:37bb   
1679429926 1679429926    
